;filename;id;synset_id;label
22083;ILSVRC2012_val_00022084.JPEG;04252077-n;802;snowmobile
22084;ILSVRC2012_val_00022085.JPEG;01729977-n;55;green snake, grass snake
22085;ILSVRC2012_val_00022086.JPEG;04523525-n;884;vault
22086;ILSVRC2012_val_00022087.JPEG;03450230-n;578;gown
22087;ILSVRC2012_val_00022088.JPEG;02667093-n;399;abaya
22088;ILSVRC2012_val_00022089.JPEG;04325704-n;824;stole
22089;ILSVRC2012_val_00022090.JPEG;02389026-n;339;sorrel
22090;ILSVRC2012_val_00022091.JPEG;01955084-n;116;chiton, coat-of-mail shell, sea cradle, polyplacophore
22091;ILSVRC2012_val_00022092.JPEG;01729322-n;54;hognose snake, puff adder, sand viper
22092;ILSVRC2012_val_00022093.JPEG;02105505-n;228;komondor
22093;ILSVRC2012_val_00022094.JPEG;03937543-n;720;pill bottle
22094;ILSVRC2012_val_00022095.JPEG;02676566-n;402;acoustic guitar
22095;ILSVRC2012_val_00022096.JPEG;04505470-n;878;typewriter keyboard
22096;ILSVRC2012_val_00022097.JPEG;02480495-n;365;orangutan, orang, orangutang, Pongo pygmaeus
22097;ILSVRC2012_val_00022098.JPEG;03903868-n;708;pedestal, plinth, footstall
22098;ILSVRC2012_val_00022099.JPEG;01688243-n;43;frilled lizard, Chlamydosaurus kingi
22099;ILSVRC2012_val_00022100.JPEG;03944341-n;723;pinwheel
22100;ILSVRC2012_val_00022101.JPEG;03425413-n;571;gas pump, gasoline pump, petrol pump, island dispenser
22101;ILSVRC2012_val_00022102.JPEG;04372370-n;844;switch, electric switch, electrical switch
22102;ILSVRC2012_val_00022103.JPEG;02106030-n;231;collie
22103;ILSVRC2012_val_00022104.JPEG;03961711-n;729;plate rack
22104;ILSVRC2012_val_00022105.JPEG;01498041-n;6;stingray
22105;ILSVRC2012_val_00022106.JPEG;02607072-n;393;anemone fish
22106;ILSVRC2012_val_00022107.JPEG;03908714-n;710;pencil sharpener
22107;ILSVRC2012_val_00022108.JPEG;07768694-n;957;pomegranate
22108;ILSVRC2012_val_00022109.JPEG;01807496-n;86;partridge
22109;ILSVRC2012_val_00022110.JPEG;02687172-n;403;aircraft carrier, carrier, flattop, attack aircraft carrier
22110;ILSVRC2012_val_00022111.JPEG;02099849-n;209;Chesapeake Bay retriever
22111;ILSVRC2012_val_00022112.JPEG;02099849-n;209;Chesapeake Bay retriever
22112;ILSVRC2012_val_00022113.JPEG;03032252-n;498;cinema, movie theater, movie theatre, movie house, picture palace
22113;ILSVRC2012_val_00022114.JPEG;03337140-n;553;file, file cabinet, filing cabinet
22114;ILSVRC2012_val_00022115.JPEG;02687172-n;403;aircraft carrier, carrier, flattop, attack aircraft carrier
22115;ILSVRC2012_val_00022116.JPEG;03314780-n;551;face powder
22116;ILSVRC2012_val_00022117.JPEG;07584110-n;925;consomme
22117;ILSVRC2012_val_00022118.JPEG;03394916-n;566;French horn, horn
22118;ILSVRC2012_val_00022119.JPEG;04133789-n;774;sandal
22119;ILSVRC2012_val_00022120.JPEG;03814639-n;678;neck brace
22120;ILSVRC2012_val_00022121.JPEG;04251144-n;801;snorkel
22121;ILSVRC2012_val_00022122.JPEG;02093428-n;180;American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier
22122;ILSVRC2012_val_00022123.JPEG;04597913-n;910;wooden spoon
22123;ILSVRC2012_val_00022124.JPEG;01616318-n;23;vulture
22124;ILSVRC2012_val_00022125.JPEG;01748264-n;63;Indian cobra, Naja naja
22125;ILSVRC2012_val_00022126.JPEG;02206856-n;309;bee
22126;ILSVRC2012_val_00022127.JPEG;02113023-n;263;Pembroke, Pembroke Welsh corgi
22127;ILSVRC2012_val_00022128.JPEG;04542943-n;891;waffle iron
22128;ILSVRC2012_val_00022129.JPEG;02114855-n;272;coyote, prairie wolf, brush wolf, Canis latrans
22129;ILSVRC2012_val_00022130.JPEG;02113978-n;268;Mexican hairless
22130;ILSVRC2012_val_00022131.JPEG;04209239-n;794;shower curtain
22131;ILSVRC2012_val_00022132.JPEG;04366367-n;839;suspension bridge
22132;ILSVRC2012_val_00022133.JPEG;02074367-n;149;dugong, Dugong dugon
22133;ILSVRC2012_val_00022134.JPEG;03026506-n;496;Christmas stocking
22134;ILSVRC2012_val_00022135.JPEG;04350905-n;834;suit, suit of clothes
22135;ILSVRC2012_val_00022136.JPEG;04428191-n;856;thresher, thrasher, threshing machine
22136;ILSVRC2012_val_00022137.JPEG;01644373-n;31;tree frog, tree-frog
22137;ILSVRC2012_val_00022138.JPEG;02860847-n;450;bobsled, bobsleigh, bob
22138;ILSVRC2012_val_00022139.JPEG;02442845-n;357;mink
22139;ILSVRC2012_val_00022140.JPEG;02791124-n;423;barber chair
22140;ILSVRC2012_val_00022141.JPEG;07565083-n;922;menu
22141;ILSVRC2012_val_00022142.JPEG;02100583-n;211;vizsla, Hungarian pointer
22142;ILSVRC2012_val_00022143.JPEG;04370456-n;841;sweatshirt
22143;ILSVRC2012_val_00022144.JPEG;02172182-n;305;dung beetle
22144;ILSVRC2012_val_00022145.JPEG;02114855-n;272;coyote, prairie wolf, brush wolf, Canis latrans
22145;ILSVRC2012_val_00022146.JPEG;03075370-n;507;combination lock
22146;ILSVRC2012_val_00022147.JPEG;03995372-n;740;power drill
22147;ILSVRC2012_val_00022148.JPEG;02730930-n;411;apron
22148;ILSVRC2012_val_00022149.JPEG;03445924-n;575;golfcart, golf cart
22149;ILSVRC2012_val_00022150.JPEG;02110063-n;249;malamute, malemute, Alaskan malamute
22150;ILSVRC2012_val_00022151.JPEG;01695060-n;48;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis
22151;ILSVRC2012_val_00022152.JPEG;01871265-n;101;tusker
22152;ILSVRC2012_val_00022153.JPEG;07753592-n;954;banana
22153;ILSVRC2012_val_00022154.JPEG;02346627-n;334;porcupine, hedgehog
22154;ILSVRC2012_val_00022155.JPEG;03710637-n;638;maillot
22155;ILSVRC2012_val_00022156.JPEG;03544143-n;604;hourglass
22156;ILSVRC2012_val_00022157.JPEG;03538406-n;603;horse cart, horse-cart
22157;ILSVRC2012_val_00022158.JPEG;02114855-n;272;coyote, prairie wolf, brush wolf, Canis latrans
22158;ILSVRC2012_val_00022159.JPEG;07613480-n;927;trifle
22159;ILSVRC2012_val_00022160.JPEG;02105056-n;224;groenendael
22160;ILSVRC2012_val_00022161.JPEG;02099429-n;206;curly-coated retriever
22161;ILSVRC2012_val_00022162.JPEG;01981276-n;121;king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica
22162;ILSVRC2012_val_00022163.JPEG;12985857-n;991;coral fungus
22163;ILSVRC2012_val_00022164.JPEG;01978455-n;119;rock crab, Cancer irroratus
22164;ILSVRC2012_val_00022165.JPEG;02667093-n;399;abaya
22165;ILSVRC2012_val_00022166.JPEG;03124043-n;514;cowboy boot
22166;ILSVRC2012_val_00022167.JPEG;02319095-n;328;sea urchin
22167;ILSVRC2012_val_00022168.JPEG;04392985-n;848;tape player
22168;ILSVRC2012_val_00022169.JPEG;03902125-n;707;pay-phone, pay-station
22169;ILSVRC2012_val_00022170.JPEG;02085936-n;153;Maltese dog, Maltese terrier, Maltese
22170;ILSVRC2012_val_00022171.JPEG;03344393-n;554;fireboat
22171;ILSVRC2012_val_00022172.JPEG;02120505-n;280;grey fox, gray fox, Urocyon cinereoargenteus
22172;ILSVRC2012_val_00022173.JPEG;03908618-n;709;pencil box, pencil case
22173;ILSVRC2012_val_00022174.JPEG;01773549-n;73;barn spider, Araneus cavaticus
22174;ILSVRC2012_val_00022175.JPEG;02939185-n;469;caldron, cauldron
22175;ILSVRC2012_val_00022176.JPEG;01945685-n;114;slug
22176;ILSVRC2012_val_00022177.JPEG;07579787-n;923;plate
22177;ILSVRC2012_val_00022178.JPEG;04118776-n;769;rule, ruler
22178;ILSVRC2012_val_00022179.JPEG;02093428-n;180;American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier
22179;ILSVRC2012_val_00022180.JPEG;03355925-n;557;flagpole, flagstaff
22180;ILSVRC2012_val_00022181.JPEG;04409515-n;852;tennis ball
22181;ILSVRC2012_val_00022182.JPEG;01819313-n;89;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita
22182;ILSVRC2012_val_00022183.JPEG;10148035-n;982;groom, bridegroom
22183;ILSVRC2012_val_00022184.JPEG;03325584-n;552;feather boa, boa
22184;ILSVRC2012_val_00022185.JPEG;01796340-n;81;ptarmigan
22185;ILSVRC2012_val_00022186.JPEG;02536864-n;391;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch
22186;ILSVRC2012_val_00022187.JPEG;03444034-n;573;go-kart
22187;ILSVRC2012_val_00022188.JPEG;07714571-n;936;head cabbage
22188;ILSVRC2012_val_00022189.JPEG;02676566-n;402;acoustic guitar
22189;ILSVRC2012_val_00022190.JPEG;03197337-n;531;digital watch
22190;ILSVRC2012_val_00022191.JPEG;02066245-n;147;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus
22191;ILSVRC2012_val_00022192.JPEG;03467068-n;583;guillotine
22192;ILSVRC2012_val_00022193.JPEG;02279972-n;323;monarch, monarch butterfly, milkweed butterfly, Danaus plexippus
22193;ILSVRC2012_val_00022194.JPEG;01843383-n;96;toucan
22194;ILSVRC2012_val_00022195.JPEG;01675722-n;38;banded gecko
22195;ILSVRC2012_val_00022196.JPEG;01806143-n;84;peacock
22196;ILSVRC2012_val_00022197.JPEG;04069434-n;759;reflex camera
22197;ILSVRC2012_val_00022198.JPEG;02895154-n;461;breastplate, aegis, egis
22198;ILSVRC2012_val_00022199.JPEG;02137549-n;298;mongoose
22199;ILSVRC2012_val_00022200.JPEG;03873416-n;693;paddle, boat paddle
22200;ILSVRC2012_val_00022201.JPEG;02027492-n;140;red-backed sandpiper, dunlin, Erolia alpina
22201;ILSVRC2012_val_00022202.JPEG;01872401-n;102;echidna, spiny anteater, anteater
22202;ILSVRC2012_val_00022203.JPEG;02408429-n;346;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis
22203;ILSVRC2012_val_00022204.JPEG;02412080-n;348;ram, tup
22204;ILSVRC2012_val_00022205.JPEG;03590841-n;607;jack-o'-lantern
22205;ILSVRC2012_val_00022206.JPEG;04131690-n;773;saltshaker, salt shaker
22206;ILSVRC2012_val_00022207.JPEG;02808304-n;434;bath towel
22207;ILSVRC2012_val_00022208.JPEG;02219486-n;310;ant, emmet, pismire
22208;ILSVRC2012_val_00022209.JPEG;02100583-n;211;vizsla, Hungarian pointer
22209;ILSVRC2012_val_00022210.JPEG;02107683-n;239;Bernese mountain dog
22210;ILSVRC2012_val_00022211.JPEG;02690373-n;404;airliner
22211;ILSVRC2012_val_00022212.JPEG;02321529-n;329;sea cucumber, holothurian
22212;ILSVRC2012_val_00022213.JPEG;04311004-n;821;steel arch bridge
22213;ILSVRC2012_val_00022214.JPEG;04296562-n;819;stage
22214;ILSVRC2012_val_00022215.JPEG;03710721-n;639;maillot, tank suit
22215;ILSVRC2012_val_00022216.JPEG;04483307-n;871;trimaran
22216;ILSVRC2012_val_00022217.JPEG;03871628-n;692;packet
22217;ILSVRC2012_val_00022218.JPEG;03761084-n;651;microwave, microwave oven
22218;ILSVRC2012_val_00022219.JPEG;09472597-n;980;volcano
22219;ILSVRC2012_val_00022220.JPEG;06359193-n;916;web site, website, internet site, site
22220;ILSVRC2012_val_00022221.JPEG;02480495-n;365;orangutan, orang, orangutang, Pongo pygmaeus
22221;ILSVRC2012_val_00022222.JPEG;03637318-n;619;lampshade, lamp shade
22222;ILSVRC2012_val_00022223.JPEG;01798484-n;83;prairie chicken, prairie grouse, prairie fowl
22223;ILSVRC2012_val_00022224.JPEG;03717622-n;640;manhole cover
22224;ILSVRC2012_val_00022225.JPEG;03461385-n;582;grocery store, grocery, food market, market
22225;ILSVRC2012_val_00022226.JPEG;03297495-n;550;espresso maker
22226;ILSVRC2012_val_00022227.JPEG;03697007-n;634;lumbermill, sawmill
22227;ILSVRC2012_val_00022228.JPEG;02233338-n;314;cockroach, roach
22228;ILSVRC2012_val_00022229.JPEG;03207743-n;533;dishrag, dishcloth
22229;ILSVRC2012_val_00022230.JPEG;02488291-n;374;langur
22230;ILSVRC2012_val_00022231.JPEG;07768694-n;957;pomegranate
22231;ILSVRC2012_val_00022232.JPEG;02444819-n;360;otter
22232;ILSVRC2012_val_00022233.JPEG;02823428-n;440;beer bottle
22233;ILSVRC2012_val_00022234.JPEG;02395406-n;341;hog, pig, grunter, squealer, Sus scrofa
22234;ILSVRC2012_val_00022235.JPEG;04487394-n;875;trombone
22235;ILSVRC2012_val_00022236.JPEG;01616318-n;23;vulture
22236;ILSVRC2012_val_00022237.JPEG;02094258-n;186;Norwich terrier
22237;ILSVRC2012_val_00022238.JPEG;02117135-n;276;hyena, hyaena
22238;ILSVRC2012_val_00022239.JPEG;03743016-n;649;megalith, megalithic structure
22239;ILSVRC2012_val_00022240.JPEG;02094433-n;187;Yorkshire terrier
22240;ILSVRC2012_val_00022241.JPEG;01773797-n;74;garden spider, Aranea diademata
22241;ILSVRC2012_val_00022242.JPEG;02132136-n;294;brown bear, bruin, Ursus arctos
22242;ILSVRC2012_val_00022243.JPEG;02389026-n;339;sorrel
22243;ILSVRC2012_val_00022244.JPEG;04458633-n;863;totem pole
22244;ILSVRC2012_val_00022245.JPEG;02747177-n;412;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin
22245;ILSVRC2012_val_00022246.JPEG;02115913-n;274;dhole, Cuon alpinus
22246;ILSVRC2012_val_00022247.JPEG;02927161-n;467;butcher shop, meat market
22247;ILSVRC2012_val_00022248.JPEG;02497673-n;383;Madagascar cat, ring-tailed lemur, Lemur catta
22248;ILSVRC2012_val_00022249.JPEG;03788365-n;669;mosquito net
22249;ILSVRC2012_val_00022250.JPEG;04023962-n;747;punching bag, punch bag, punching ball, punchball
22250;ILSVRC2012_val_00022251.JPEG;02112706-n;262;Brabancon griffon
22251;ILSVRC2012_val_00022252.JPEG;03400231-n;567;frying pan, frypan, skillet
22252;ILSVRC2012_val_00022253.JPEG;02111889-n;258;Samoyed, Samoyede
22253;ILSVRC2012_val_00022254.JPEG;01694178-n;47;African chameleon, Chamaeleo chamaeleon
22254;ILSVRC2012_val_00022255.JPEG;03337140-n;553;file, file cabinet, filing cabinet
22255;ILSVRC2012_val_00022256.JPEG;02105505-n;228;komondor
22256;ILSVRC2012_val_00022257.JPEG;02910353-n;464;buckle
22257;ILSVRC2012_val_00022258.JPEG;04049303-n;756;rain barrel
22258;ILSVRC2012_val_00022259.JPEG;01632777-n;29;axolotl, mud puppy, Ambystoma mexicanum
22259;ILSVRC2012_val_00022260.JPEG;03637318-n;619;lampshade, lamp shade
22260;ILSVRC2012_val_00022261.JPEG;02114367-n;269;timber wolf, grey wolf, gray wolf, Canis lupus
22261;ILSVRC2012_val_00022262.JPEG;04270147-n;813;spatula
22262;ILSVRC2012_val_00022263.JPEG;04417672-n;853;thatch, thatched roof
22263;ILSVRC2012_val_00022264.JPEG;02097209-n;198;standard schnauzer
22264;ILSVRC2012_val_00022265.JPEG;04125021-n;771;safe
22265;ILSVRC2012_val_00022266.JPEG;02093256-n;179;Staffordshire bullterrier, Staffordshire bull terrier
22266;ILSVRC2012_val_00022267.JPEG;04482393-n;870;tricycle, trike, velocipede
22267;ILSVRC2012_val_00022268.JPEG;07584110-n;925;consomme
22268;ILSVRC2012_val_00022269.JPEG;04376876-n;845;syringe
22269;ILSVRC2012_val_00022270.JPEG;02115913-n;274;dhole, Cuon alpinus
22270;ILSVRC2012_val_00022271.JPEG;02108422-n;243;bull mastiff
22271;ILSVRC2012_val_00022272.JPEG;03777568-n;661;Model T
22272;ILSVRC2012_val_00022273.JPEG;03658185-n;623;letter opener, paper knife, paperknife
22273;ILSVRC2012_val_00022274.JPEG;07718747-n;944;artichoke, globe artichoke
22274;ILSVRC2012_val_00022275.JPEG;07836838-n;960;chocolate sauce, chocolate syrup
22275;ILSVRC2012_val_00022276.JPEG;02123159-n;282;tiger cat
22276;ILSVRC2012_val_00022277.JPEG;04243546-n;800;slot, one-armed bandit
22277;ILSVRC2012_val_00022278.JPEG;02102040-n;217;English springer, English springer spaniel
22278;ILSVRC2012_val_00022279.JPEG;04465501-n;866;tractor
22279;ILSVRC2012_val_00022280.JPEG;02134084-n;296;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus
22280;ILSVRC2012_val_00022281.JPEG;13133613-n;998;ear, spike, capitulum
22281;ILSVRC2012_val_00022282.JPEG;02916936-n;465;bulletproof vest
22282;ILSVRC2012_val_00022283.JPEG;01755581-n;67;diamondback, diamondback rattlesnake, Crotalus adamanteus
22283;ILSVRC2012_val_00022284.JPEG;03775546-n;659;mixing bowl
22284;ILSVRC2012_val_00022285.JPEG;03208938-n;535;disk brake, disc brake
22285;ILSVRC2012_val_00022286.JPEG;04111531-n;766;rotisserie
22286;ILSVRC2012_val_00022287.JPEG;02480855-n;366;gorilla, Gorilla gorilla
22287;ILSVRC2012_val_00022288.JPEG;04179913-n;786;sewing machine
22288;ILSVRC2012_val_00022289.JPEG;04467665-n;867;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi
22289;ILSVRC2012_val_00022290.JPEG;03970156-n;731;plunger, plumber's helper
22290;ILSVRC2012_val_00022291.JPEG;02480855-n;366;gorilla, Gorilla gorilla
22291;ILSVRC2012_val_00022292.JPEG;01494475-n;4;hammerhead, hammerhead shark
22292;ILSVRC2012_val_00022293.JPEG;04204238-n;790;shopping basket
22293;ILSVRC2012_val_00022294.JPEG;03961711-n;729;plate rack
22294;ILSVRC2012_val_00022295.JPEG;02174001-n;306;rhinoceros beetle
22295;ILSVRC2012_val_00022296.JPEG;04447861-n;861;toilet seat
22296;ILSVRC2012_val_00022297.JPEG;04389033-n;847;tank, army tank, armored combat vehicle, armoured combat vehicle
22297;ILSVRC2012_val_00022298.JPEG;03527444-n;597;holster
22298;ILSVRC2012_val_00022299.JPEG;04136333-n;775;sarong
22299;ILSVRC2012_val_00022300.JPEG;03100240-n;511;convertible
22300;ILSVRC2012_val_00022301.JPEG;04409515-n;852;tennis ball
22301;ILSVRC2012_val_00022302.JPEG;01677366-n;39;common iguana, iguana, Iguana iguana
22302;ILSVRC2012_val_00022303.JPEG;04286575-n;818;spotlight, spot
22303;ILSVRC2012_val_00022304.JPEG;03874599-n;695;padlock
22304;ILSVRC2012_val_00022305.JPEG;02869837-n;452;bonnet, poke bonnet
22305;ILSVRC2012_val_00022306.JPEG;03109150-n;512;corkscrew, bottle screw
22306;ILSVRC2012_val_00022307.JPEG;03444034-n;573;go-kart
22307;ILSVRC2012_val_00022308.JPEG;02892767-n;459;brassiere, bra, bandeau
22308;ILSVRC2012_val_00022309.JPEG;02909870-n;463;bucket, pail
22309;ILSVRC2012_val_00022310.JPEG;03085013-n;508;computer keyboard, keypad
22310;ILSVRC2012_val_00022311.JPEG;04238763-n;798;slide rule, slipstick
22311;ILSVRC2012_val_00022312.JPEG;04258138-n;807;solar dish, solar collector, solar furnace
22312;ILSVRC2012_val_00022313.JPEG;02793495-n;425;barn
22313;ILSVRC2012_val_00022314.JPEG;02090622-n;169;borzoi, Russian wolfhound
22314;ILSVRC2012_val_00022315.JPEG;02167151-n;302;ground beetle, carabid beetle
22315;ILSVRC2012_val_00022316.JPEG;07715103-n;938;cauliflower
22316;ILSVRC2012_val_00022317.JPEG;06785654-n;918;crossword puzzle, crossword
22317;ILSVRC2012_val_00022318.JPEG;03457902-n;580;greenhouse, nursery, glasshouse
22318;ILSVRC2012_val_00022319.JPEG;02011460-n;133;bittern
22319;ILSVRC2012_val_00022320.JPEG;01729322-n;54;hognose snake, puff adder, sand viper
22320;ILSVRC2012_val_00022321.JPEG;03770439-n;655;miniskirt, mini
22321;ILSVRC2012_val_00022322.JPEG;07747607-n;950;orange
22322;ILSVRC2012_val_00022323.JPEG;02123159-n;282;tiger cat
22323;ILSVRC2012_val_00022324.JPEG;02096051-n;191;Airedale, Airedale terrier
22324;ILSVRC2012_val_00022325.JPEG;02130308-n;293;cheetah, chetah, Acinonyx jubatus
22325;ILSVRC2012_val_00022326.JPEG;04522168-n;883;vase
22326;ILSVRC2012_val_00022327.JPEG;02099429-n;206;curly-coated retriever
22327;ILSVRC2012_val_00022328.JPEG;02391049-n;340;zebra
22328;ILSVRC2012_val_00022329.JPEG;02894605-n;460;breakwater, groin, groyne, mole, bulwark, seawall, jetty
22329;ILSVRC2012_val_00022330.JPEG;02086240-n;155;Shih-Tzu
22330;ILSVRC2012_val_00022331.JPEG;02415577-n;349;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis
22331;ILSVRC2012_val_00022332.JPEG;03697007-n;634;lumbermill, sawmill
22332;ILSVRC2012_val_00022333.JPEG;02058221-n;146;albatross, mollymawk
22333;ILSVRC2012_val_00022334.JPEG;02687172-n;403;aircraft carrier, carrier, flattop, attack aircraft carrier
22334;ILSVRC2012_val_00022335.JPEG;02817516-n;439;bearskin, busby, shako
22335;ILSVRC2012_val_00022336.JPEG;03345487-n;555;fire engine, fire truck
22336;ILSVRC2012_val_00022337.JPEG;01514859-n;8;hen
22337;ILSVRC2012_val_00022338.JPEG;03837869-n;682;obelisk
22338;ILSVRC2012_val_00022339.JPEG;04335435-n;829;streetcar, tram, tramcar, trolley, trolley car
22339;ILSVRC2012_val_00022340.JPEG;04238763-n;798;slide rule, slipstick
22340;ILSVRC2012_val_00022341.JPEG;02096177-n;192;cairn, cairn terrier
22341;ILSVRC2012_val_00022342.JPEG;03796401-n;675;moving van
22342;ILSVRC2012_val_00022343.JPEG;04589890-n;904;window screen
22343;ILSVRC2012_val_00022344.JPEG;02077923-n;150;sea lion
22344;ILSVRC2012_val_00022345.JPEG;02104029-n;222;kuvasz
22345;ILSVRC2012_val_00022346.JPEG;03527444-n;597;holster
22346;ILSVRC2012_val_00022347.JPEG;04251144-n;801;snorkel
22347;ILSVRC2012_val_00022348.JPEG;03781244-n;663;monastery
22348;ILSVRC2012_val_00022349.JPEG;04201297-n;789;shoji
22349;ILSVRC2012_val_00022350.JPEG;02895154-n;461;breastplate, aegis, egis
22350;ILSVRC2012_val_00022351.JPEG;03662601-n;625;lifeboat
22351;ILSVRC2012_val_00022352.JPEG;03825788-n;680;nipple
22352;ILSVRC2012_val_00022353.JPEG;02108915-n;245;French bulldog
22353;ILSVRC2012_val_00022354.JPEG;02100236-n;210;German short-haired pointer
22354;ILSVRC2012_val_00022355.JPEG;02708093-n;409;analog clock
22355;ILSVRC2012_val_00022356.JPEG;04465501-n;866;tractor
22356;ILSVRC2012_val_00022357.JPEG;02169497-n;304;leaf beetle, chrysomelid
22357;ILSVRC2012_val_00022358.JPEG;01537544-n;14;indigo bunting, indigo finch, indigo bird, Passerina cyanea
22358;ILSVRC2012_val_00022359.JPEG;01729322-n;54;hognose snake, puff adder, sand viper
22359;ILSVRC2012_val_00022360.JPEG;03538406-n;603;horse cart, horse-cart
22360;ILSVRC2012_val_00022361.JPEG;03690938-n;631;lotion
22361;ILSVRC2012_val_00022362.JPEG;04317175-n;823;stethoscope
22362;ILSVRC2012_val_00022363.JPEG;02088094-n;160;Afghan hound, Afghan
22363;ILSVRC2012_val_00022364.JPEG;02783161-n;418;ballpoint, ballpoint pen, ballpen, Biro
22364;ILSVRC2012_val_00022365.JPEG;04239074-n;799;sliding door
22365;ILSVRC2012_val_00022366.JPEG;04254120-n;804;soap dispenser
22366;ILSVRC2012_val_00022367.JPEG;02012849-n;134;crane
22367;ILSVRC2012_val_00022368.JPEG;04235860-n;797;sleeping bag
22368;ILSVRC2012_val_00022369.JPEG;04125021-n;771;safe
22369;ILSVRC2012_val_00022370.JPEG;04418357-n;854;theater curtain, theatre curtain
22370;ILSVRC2012_val_00022371.JPEG;02086079-n;154;Pekinese, Pekingese, Peke
22371;ILSVRC2012_val_00022372.JPEG;02102040-n;217;English springer, English springer spaniel
22372;ILSVRC2012_val_00022373.JPEG;02794156-n;426;barometer
22373;ILSVRC2012_val_00022374.JPEG;01664065-n;33;loggerhead, loggerhead turtle, Caretta caretta
22374;ILSVRC2012_val_00022375.JPEG;02268853-n;320;damselfly
22375;ILSVRC2012_val_00022376.JPEG;01978287-n;118;Dungeness crab, Cancer magister
22376;ILSVRC2012_val_00022377.JPEG;03938244-n;721;pillow
22377;ILSVRC2012_val_00022378.JPEG;02363005-n;337;beaver
22378;ILSVRC2012_val_00022379.JPEG;03127925-n;519;crate
22379;ILSVRC2012_val_00022380.JPEG;02492035-n;378;capuchin, ringtail, Cebus capucinus
22380;ILSVRC2012_val_00022381.JPEG;03764736-n;653;milk can
22381;ILSVRC2012_val_00022382.JPEG;04209133-n;793;shower cap
22382;ILSVRC2012_val_00022383.JPEG;03220513-n;538;dome
22383;ILSVRC2012_val_00022384.JPEG;02102040-n;217;English springer, English springer spaniel
22384;ILSVRC2012_val_00022385.JPEG;07831146-n;959;carbonara
22385;ILSVRC2012_val_00022386.JPEG;04229816-n;796;ski mask
22386;ILSVRC2012_val_00022387.JPEG;02837789-n;445;bikini, two-piece
22387;ILSVRC2012_val_00022388.JPEG;01917289-n;109;brain coral
22388;ILSVRC2012_val_00022389.JPEG;03100240-n;511;convertible
22389;ILSVRC2012_val_00022390.JPEG;02091134-n;172;whippet
22390;ILSVRC2012_val_00022391.JPEG;02391049-n;340;zebra
22391;ILSVRC2012_val_00022392.JPEG;02981792-n;484;catamaran
22392;ILSVRC2012_val_00022393.JPEG;01872401-n;102;echidna, spiny anteater, anteater
22393;ILSVRC2012_val_00022394.JPEG;03649909-n;621;lawn mower, mower
22394;ILSVRC2012_val_00022395.JPEG;03761084-n;651;microwave, microwave oven
22395;ILSVRC2012_val_00022396.JPEG;04141327-n;777;scabbard
22396;ILSVRC2012_val_00022397.JPEG;03781244-n;663;monastery
22397;ILSVRC2012_val_00022398.JPEG;01773797-n;74;garden spider, Aranea diademata
22398;ILSVRC2012_val_00022399.JPEG;03179701-n;526;desk
22399;ILSVRC2012_val_00022400.JPEG;04522168-n;883;vase
22400;ILSVRC2012_val_00022401.JPEG;02112137-n;260;chow, chow chow
22401;ILSVRC2012_val_00022402.JPEG;01698640-n;50;American alligator, Alligator mississipiensis
22402;ILSVRC2012_val_00022403.JPEG;03874293-n;694;paddlewheel, paddle wheel
22403;ILSVRC2012_val_00022404.JPEG;02028035-n;141;redshank, Tringa totanus
22404;ILSVRC2012_val_00022405.JPEG;03063689-n;505;coffeepot
22405;ILSVRC2012_val_00022406.JPEG;04127249-n;772;safety pin
22406;ILSVRC2012_val_00022407.JPEG;02536864-n;391;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch
22407;ILSVRC2012_val_00022408.JPEG;02999410-n;488;chain
22408;ILSVRC2012_val_00022409.JPEG;03895866-n;705;passenger car, coach, carriage
22409;ILSVRC2012_val_00022410.JPEG;03445924-n;575;golfcart, golf cart
22410;ILSVRC2012_val_00022411.JPEG;01774750-n;76;tarantula
22411;ILSVRC2012_val_00022412.JPEG;01496331-n;5;electric ray, crampfish, numbfish, torpedo
22412;ILSVRC2012_val_00022413.JPEG;02123597-n;284;Siamese cat, Siamese
22413;ILSVRC2012_val_00022414.JPEG;02793495-n;425;barn
22414;ILSVRC2012_val_00022415.JPEG;02325366-n;330;wood rabbit, cottontail, cottontail rabbit
22415;ILSVRC2012_val_00022416.JPEG;07695742-n;932;pretzel
22416;ILSVRC2012_val_00022417.JPEG;09288635-n;974;geyser
22417;ILSVRC2012_val_00022418.JPEG;02791270-n;424;barbershop
